Exclusive
222303469
153578461
217496767
196874739
216321287
215660737
171542691
149673366
165178345
176404110
191141300
261501632
205614569
228195031
226732318
248771374
185077292
219527797
149307306
152168365
110837641
145591790
87947185
104577549
127748954
166266476
114285118
141216613
81171282
113804976
167091242
93166001
141073703
139572051
133117450
144782843
163693438
166746446
77960470
197561138
Exclusive
23149145
12445214
14152040
12832746
23593409
13083910
19939996
17109912
13162366
24009716
20469156
16105951
24867402
11590887
16902680
17340948
9381151
3181330
15776758
13994814
9109670
13262181
5368361
16400400
1891991
11411437
4061609
8731058
11970036
10784644
10182508
20331868
12110794
4067919
3243015
19504042
19443262
3797320
4125786
Exclusive
198317220
212563557
174840404
153332489
89844397
154172284
165471118
210404853
181175401
177660282
103071052
166861057
173846898
77490483
227624014
152703333
162371942
120348414
188572512
194294344
174005428
200788547
166544506
191400268
136430725
232544549
155021935
172205066
128475378
123293047
173837862
195458645
169479039
173046949
234531412
80885271
261795298
149021685
189732169
102195005
Exclusive
13432898
8731629
7771251
7487499
10150975
20883850
10671954
17607098
25374860
14129758
12628934
10303601
7769658
27171069
15375264
11738457
19011491
8011463
2310098
7547675
17753813
9060547
22251718
5071304
12667919
14866430
8961946
8438439
14548155
11522527
8077654
11448246
9534534
9587311
9089205
5376724
19143473
4601680
17023918
19232142
Exclusive
51573939
145065830
151997130
258613595
194683628
197689842
183404037
286208574
226823647
145224821
255838080
130626039
185862117
203026074
158571258
197442219
165867074
178607790
173065795
190852013
143834508
133737875
123845168
179861360
120182051
166827355
122361614
115670374
181126899
114771441
132731817
116699451
150396786
161062414
143953993
98882074
118413742
93409819
140478523
134306037
Exclusive
239700753
210272203
189418146
211213267
177623218
174210430
171519260
206309452
182834509
185220536
138107880
177718653
133298044
146282493
204121901
221168641
218345728
176396351
169708806
211599524
114615012
114775767
119085053
114870405
123425815
109393513
145271800
94202882
122247472
107357924
91560331
132012545
113205191
84726186
109017799
145154383
124284201
107227484
137436111
124723727
Exclusive
107543053.36363636
119542339.9
99235867.56
108874235.69565217
105259815.82608695
107497993.23809524
98550445.91666667
116240201.71428572
91200099.57692307
94652309.36
112216407.36363636
133315561.11764705
87978554.18518518
111153306.04545455
124518813.4
118646810.52380952
107107668.13636364
98478788.0
105326659.95454545
110423772.91304348
93173171.375
87411654.18518518
100937870.26923077
118031849.38095239
120515266.6
106836417.27272727
105988862.0
108949363.23809524
98059529.88
114037418.86363636
109038518.0
114103316.14285715
96852825.92307693
95545615.20833333
92932161.61538461
107070216.04545455
85581387.1923077
94073209.92
100215467.73076923
41148086.0
Exclusive
20298064.76190476
19690601.333333332
17914323.0
20376320.9375
20369383.333333332
18592975.888888888
17946881.727272727
20166383.111111112
16946393.57142857
17625891.94117647
15335241.681818182
19256127.89473684
16354294.666666666
20918160.333333332
20687603.529411763
16000058.952380951
18819735.1
16109358.130434783
17797554.0
18894091.954545453
20877614.8125
18467123.555555556
18820348.714285713
16458858.370370371
18726283.363636363
22995228.666666668
17231652.95238095
17257002.47368421
19451131.94117647
19317253.1875
18329306.545454547
16012000.222222222
19904956.285714287
20093312.57142857
19092954.736842107
17986473.42105263
19263603.36842105
19288065.157894738
15811537.0
6674599.5
