Exclusive
626104
616338
646207
649391
515763
804086
572438
592402
863958
571702
607966
566885
689483
579265
652399
602415
701385
697655
551164
685096
417886
552244
310496
426235
441586
456175
284765
523070
475072
415084
345436
291968
394150
436414
379786
469610
504671
431950
450391
428699
Exclusive
275277
207887
41476
207703
218670
253108
206279
212909
419251
375963
207924
212867
175382
98625
327787
280802
113513
167526
303341
312675
136220
218369
27646
131295
114498
223465
72785
191665
143734
160535
156161
253874
77171
111254
132459
101504
265764
63136
107430
128903
Exclusive
938230
661676
691140
627977
657665
514826
768405
958651
628631
783529
512152
727939
785390
505171
504035
400243
718858
448507
545130
639581
600028
662766
533855
414932
353342
496278
718993
495374
462862
409339
405141
622375
483046
366454
603473
474973
283930
607726
573300
571997
Exclusive
421497
376687
360880
371531
143147
245941
368159
136210
231222
50170
546040
145915
182441
419860
101630
212745
59468
77625
271194
165984
186211
96337
136576
79525
62000
61418
236274
140303
60297
307191
175061
157104
68577
107158
216173
115641
163635
290442
133055
143949
Exclusive
159736
694209
600039
936199
716000
523540
498036
542065
646375
612560
590732
728267
655606
588074
457313
657225
541662
546204
570763
627388
400189
517232
394218
282695
329357
579964
314174
422739
304326
397450
340353
446195
398799
433558
339226
262917
574101
322299
390277
517009
Exclusive
172685
167977
494597
215831
353516
543441
766706
172383
193050
669189
219010
142177
177032
312360
165541
224873
288909
297677
170879
173099
253202
151531
142687
340420
95706
263930
488081
328017
403994
135608
116099
187917
134177
113606
524679
122695
163347
190441
866097
297964
Exclusive
128527.48
92333.28571428571
52104.307692307695
42099.25
47467.12
116614.2
44398.6
112640.21052631579
58667.8
80232.5
50137.217391304344
43833.32
47105.09523809524
95234.68181818182
178705.36363636365
106725.76923076923
52015.09523809524
55242.15
140614.34782608695
43059.125
56307.04761904762
45019.083333333336
41138.0
127037.17391304347
50212.380952380954
70640.07142857143
109106.16666666667
59558.206896551725
47177.208333333336
78839.08
121277.8
106465.84615384616
45710.07142857143
46644.86956521739
47288.96
67494.21739130435
119045.70370370371
45292.041666666664
115796.78260869565
8630.4
Exclusive
33042.59090909091
28894.48275862069
32277.75
26465.25
29191.695652173912
34410.61111111111
29086.444444444445
31506.4
27041.782608695652
31151.5
31031.615384615383
38380.41176470588
39523.36363636364
35100.7
26561.0
25811.379310344826
24876.434782608696
27320.291666666668
26314.958333333332
27458.2
31693.619047619046
36551.1
29375.416666666668
22845.090909090908
25514.785714285714
44020.0
43039.95
35440.217391304344
26663.76
29690.434782608696
23310.0
43235.90476190476
30944.090909090908
33609.333333333336
26954.565217391304
28962.636363636364
31932.28
29289.91304347826
34320.782608695656
7549.0
